"Customer.Type","Type.of.Travel","Class","Departure.Delay.in.Minutes","Arrival.Delay.in.Minutes","satisfaction"
"1","0","2",141,131,"0"
"0","1","2",33,64,"0"
"0","0","0",0,0,"1"
"0","1","2",0,0,"0"
"0","1","0",21,22,"0"
"0","1","2",0,8,"0"
"1","0","0",0,0,"1"
"0","1","2",0,30,"0"
"0","1","1",0,0,"0"
"0","0","2",177,196,"0"
"0","1","1",4,0,"0"
"0","0","0",0,0,"1"
"0","1","2",68,59,"1"
"0","0","2",112,102,"0"
"0","0","0",8,10,"1"
"0","0","0",9,4,"1"
"1","0","2",122,110,"0"
"0","1","2",0,0,"0"
"1","0","2",0,0,"0"
"0","0","0",2,0,"1"
"0","1","2",0,0,"0"
"0","1","2",0,0,"0"
"0","0","0",0,0,"1"
"1","0","2",0,0,"1"
"0","0","0",25,49,"0"
"0","0","2",5,0,"1"
"0","0","0",29,16,"1"
"0","1","2",0,0,"0"
"0","1","2",0,0,"1"
"0","0","0",0,4,"1"
"1","0","0",2,0,"0"
"0","0","0",19,0,"1"
"1","0","2",324,296,"0"
"0","1","2",4,0,"0"
"0","0","0",0,13,"1"
"0","1","2",0,0,"0"
"0","0","0",45,54,"0"
"0","1","2",0,0,"1"
"0","1","1",13,7,"0"
"0","0","0",0,0,"0"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",39,28,"1"
"0","0","2",0,0,"1"
"0","1","2",0,0,"1"
"0","1","1",0,0,"0"
"0","1","2",0,0,"0"
"0","0","2",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",4,12,"1"
"1","0","0",0,0,"0"
"0","0","0",84,69,"1"
"0","1","0",0,0,"0"
"0","1","0",8,3,"0"
"0","0","0",0,0,"1"
"0","1","2",11,5,"0"
"0","0","0",1,0,"1"
"0","1","1",30,44,"0"
"0","0","0",13,5,"1"
"0","0","2",0,0,"1"
"0","0","2",0,0,"0"
"1","0","2",0,0,"1"
"1","0","2",31,18,"1"
"0","1","2",0,3,"0"
"0","0","0",15,26,"1"
"0","1","2",14,15,"0"
"0","0","0",3,0,"1"
"0","0","1",16,4,"0"
"0","0","0",0,6,"1"
"1","0","2",18,17,"0"
"0","0","2",0,0,"0"
"0","0","0",0,0,"1"
"0","0","0",2,2,"1"
"0","0","1",0,0,"0"
"0","0","2",1,0,"1"
"0","0","0",2,0,"1"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"1","0","2",2,7,"0"
"0","0","2",0,45,"0"
"0","0","0",17,6,"1"
"0","1","2",0,0,"0"
"0","0","0",12,21,"1"
"0","0","0",45,32,"1"
"0","1","2",122,99,"0"
"0","1","1",0,0,"0"
"1","0","2",27,7,"0"
"0","0","0",175,171,"0"
"0","0","0",2,10,"0"
"0","0","0",6,0,"1"
"0","0","2",0,0,"0"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",0,3,"1"
"1","0","0",0,0,"0"
"1","0","2",4,0,"0"
"1","0","0",146,138,"0"
"0","0","0",42,29,"1"
"0","0","0",0,0,"1"
"0","0","0",13,6,"1"
"0","0","0",15,3,"1"
"0","0","1",0,0,"0"
"0","1","1",7,2,"0"
"0","0","0",0,0,"1"
"1","0","2",0,0,"1"
"1","0","2",4,0,"0"
"0","0","0",0,31,"1"
"0","0","0",26,23,"1"
"1","0","0",38,35,"1"
"0","0","0",46,35,"1"
"0","0","0",0,0,"0"
"0","1","0",0,19,"0"
"0","0","0",0,1,"1"
"0","0","0",0,1,"0"
"0","0","0",0,0,"0"
"0","0","0",7,0,"1"
"0","0","0",67,62,"0"
"0","1","2",0,0,"0"
"0","0","0",9,10,"1"
"0","0","0",109,91,"1"
"0","0","0",5,0,"1"
"1","0","2",0,0,"0"
"0","0","0",0,0,"0"
"1","0","2",0,0,"0"
"1","0","2",0,0,"0"
"0","0","0",0,0,"1"
"1","0","2",27,18,"0"
"1","0","0",0,1,"0"
"1","0","2",0,4,"0"
"0","0","2",0,0,"0"
"1","0","2",0,1,"0"
"0","1","0",0,0,"0"
"0","1","2",0,0,"0"
"0","1","2",0,0,"0"
"0","1","2",13,14,"0"
"0","1","2",0,0,"0"
"0","1","2",0,0,"1"
"0","1","2",0,0,"0"
"0","0","1",85,75,"0"
"0","1","0",66,54,"0"
"0","1","2",0,0,"1"
"0","0","0",84,52,"1"
"0","0","0",0,0,"1"
"0","0","1",0,0,"1"
"0","1","2",0,0,"0"
"0","0","0",1,0,"1"
"1","0","2",7,10,"0"
"0","0","0",119,118,"1"
"0","1","2",1,0,"0"
"0","0","0",0,0,"1"
"0","0","0",1,0,"1"
"0","1","2",0,0,"0"
"0","1","2",0,0,"1"
"0","0","0",0,0,"0"
"0","0","2",0,0,"0"
"0","1","2",0,0,"0"
"0","1","2",52,31,"0"
"1","0","2",19,0,"0"
"0","1","2",2,2,"0"
"0","1","2",0,0,"0"
"0","1","2",0,0,"0"
"0","1","2",34,41,"0"
"1","0","2",0,0,"0"
"0","0","0",34,18,"0"
"0","1","2",18,15,"0"
"0","0","0",0,0,"1"
"0","1","2",1,0,"0"
"0","0","2",0,6,"0"
"1","0","2",0,0,"1"
"0","0","0",8,0,"1"
"0","0","0",0,0,"1"
"0","0","0",15,8,"1"
"0","1","2",1,3,"0"
"0","1","0",0,0,"0"
"0","1","2",0,8,"0"
"0","0","2",0,0,"1"
"0","1","2",0,0,"0"
"0","0","2",0,0,"0"
"0","0","0",0,0,"1"
"0","0","0",156,167,"0"
"1","0","2",0,0,"0"
"0","0","0",0,0,"0"
"0","0","2",0,0,"0"
"1","0","2",0,0,"0"
"0","0","0",0,0,"1"
"0","1","2",0,1,"0"
"0","1","1",0,0,"0"
"1","0","0",54,49,"1"
"0","1","2",8,5,"0"
"0","1","0",0,6,"0"
"0","0","0",0,0,"1"
"0","0","2",0,0,"1"
"0","1","2",11,1,"1"
"0","0","0",0,0,"1"
"1","0","0",0,0,"0"
"0","1","2",0,0,"0"
"1","0","0",71,52,"0"
"0","1","2",0,0,"0"
"0","1","2",50,37,"0"
"0","1","0",0,0,"0"
"0","0","0",0,12,"1"
"0","0","0",0,0,"1"
"0","0","0",2,0,"1"
"0","0","0",0,0,"1"
"0","1","2",20,60,"0"
"0","1","2",0,3,"1"
"0","1","2",15,12,"0"
"1","0","0",21,13,"0"
"0","0","0",133,122,"1"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",8,3,"0"
"1","0","2",0,10,"0"
"1","0","0",0,0,"1"
"0","0","0",0,0,"1"
"1","0","0",170,164,"0"
"0","0","0",11,1,"1"
"0","1","2",0,0,"0"
"0","0","0",6,10,"1"
"0","0","0",6,9,"1"
"0","0","0",25,11,"0"
"0","1","2",0,0,"0"
"0","0","0",8,5,"1"
"1","0","0",0,0,"0"
"0","0","0",0,0,"1"
"0","1","2",0,0,"0"
"0","1","2",0,8,"0"
"1","0","0",0,0,"0"
"0","1","2",42,55,"0"
"0","0","0",0,27,"1"
"0","1","2",1,0,"0"
"0","1","1",68,68,"0"
"0","0","0",0,0,"1"
"0","0","0",43,38,"1"
"0","1","2",5,0,"0"
"1","0","2",0,0,"0"
"0","1","0",0,0,"0"
"0","0","0",0,0,"1"
"0","1","2",2,0,"0"
"0","1","2",38,28,"0"
"0","0","2",0,0,"1"
"0","1","2",1,0,"0"
"0","0","0",25,27,"1"
"0","0","0",9,0,"1"
"0","1","2",2,3,"0"
"0","1","2",202,198,"0"
"0","0","0",0,0,"1"
"0","0","0",6,9,"0"
"0","1","2",48,47,"0"
"0","0","0",0,0,"0"
"0","0","0",12,22,"1"
"1","1","0",8,37,"0"
"0","0","0",0,0,"1"
"0","0","0",22,28,"0"
"0","0","0",0,0,"1"
"0","1","2",33,33,"0"
"0","0","0",0,0,"1"
"0","0","2",0,0,"0"
"0","0","0",152,156,"1"
"0","0","0",33,33,"1"
"0","0","0",0,0,"1"
"0","1","0",14,5,"0"
"0","0","0",0,5,"1"
"0","0","2",6,2,"0"
"0","0","0",0,0,"0"
"0","0","0",185,158,"1"
"0","1","2",85,86,"0"
"0","0","0",25,30,"1"
"0","0","0",0,4,"1"
"0","0","2",0,0,"0"
"0","0","0",0,0,"1"
"0","0","2",2,3,"0"
"0","0","0",0,0,"1"
"0","0","0",0,4,"1"
"0","1","2",0,5,"0"
"0","0","0",0,0,"0"
"0","0","0",11,2,"1"
"0","0","0",58,64,"0"
"0","0","0",0,0,"1"
"0","1","2",0,0,"0"
"0","0","0",3,0,"1"
"0","1","0",1,0,"1"
"0","1","2",0,0,"0"
"0","0","0",0,0,"1"
"0","1","2",0,0,"0"
"0","0","0",0,0,"1"
"0","0","0",2,0,"1"
"0","0","0",1,0,"1"
"0","1","2",0,0,"1"
"1","0","2",41,47,"0"
"1","0","0",2,7,"0"
"0","0","2",152,159,"0"
"0","0","0",0,0,"1"
"0","1","2",1,5,"1"
"0","0","2",23,25,"1"
"0","0","0",0,0,"1"
"0","1","2",0,0,"0"
"0","0","1",191,239,"0"
"0","0","1",1,0,"0"
"0","1","2",66,66,"0"
"0","0","0",0,4,"1"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",40,41,"1"
"0","0","0",138,131,"1"
"0","0","0",7,3,"1"
"0","0","2",79,53,"1"
"0","1","0",81,90,"0"
"0","0","0",5,3,"1"
"0","0","0",0,0,"1"
"0","0","0",0,0,"0"
"0","0","0",23,22,"1"
"0","0","0",0,6,"1"
"0","0","0",43,53,"1"
"0","0","0",0,3,"1"
"0","1","2",0,0,"0"
"1","0","0",0,0,"1"
"0","1","2",0,0,"0"
"0","1","1",115,120,"0"
"0","1","2",2,3,"0"
"1","0","0",3,0,"0"
"0","0","0",0,0,"1"
"0","0","0",84,63,"1"
"0","0","1",0,0,"1"
"0","1","2",4,12,"0"
"1","0","2",35,63,"1"
"1","0","2",24,15,"0"
"1","0","2",4,0,"1"
"1","0","2",0,0,"1"
"0","0","0",0,2,"1"
"0","1","2",0,3,"0"
"0","1","2",27,4,"0"
"0","0","0",0,0,"0"
"0","1","2",32,53,"0"
"0","1","1",17,0,"0"
"0","1","2",0,0,"0"
"0","0","2",0,0,"1"
"0","1","2",72,61,"0"
"0","0","1",7,14,"0"
"0","1","2",0,14,"0"
"0","1","2",0,37,"0"
"0","1","2",0,0,"0"
"0","0","0",0,0,"1"
"1","0","0",63,53,"0"
"0","0","0",12,4,"1"
"0","1","1",0,0,"1"
"0","1","2",0,11,"0"
"1","0","0",0,0,"0"
"0","0","0",0,0,"1"
"0","1","2",0,0,"0"
"1","0","0",0,0,"0"
"0","0","0",18,8,"1"
"0","1","0",0,0,"0"
"0","1","1",0,0,"0"
"0","0","2",0,0,"1"
"0","0","2",0,0,"1"
"1","0","2",25,20,"0"
"1","0","2",20,0,"0"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",1,5,"1"
"0","1","2",0,5,"0"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","0","2",0,0,"1"
"1","0","1",32,19,"0"
"1","0","2",0,11,"0"
"0","0","0",0,0,"1"
"0","0","0",0,7,"1"
"0","0","0",20,11,"1"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",1,16,"0"
"0","0","0",0,0,"0"
"1","0","2",1,0,"1"
"0","0","1",18,0,"0"
"0","1","2",52,48,"0"
"0","0","0",0,0,"1"
"0","1","1",0,0,"1"
"0","0","2",23,33,"0"
"0","0","1",0,0,"1"
"0","1","2",8,23,"0"
"0","0","0",0,0,"1"
"0","0","1",15,11,"0"
"0","0","0",0,0,"1"
"0","0","0",0,0,"0"
"0","0","0",11,0,"1"
"1","0","2",51,66,"0"
"0","0","0",0,0,"1"
"0","0","2",0,0,"1"
"0","0","0",3,0,"1"
"0","1","1",18,19,"0"
"0","1","2",0,0,"0"
"0","0","0",0,0,"1"
"0","1","2",12,7,"0"
"1","0","0",8,0,"0"
"0","0","0",0,0,"1"
"0","1","2",104,101,"0"
"0","0","0",12,6,"1"
"0","0","0",0,9,"0"
"0","0","0",2,0,"1"
"0","0","0",0,0,"1"
"0","0","0",36,28,"0"
"1","0","0",13,11,"1"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",0,1,"1"
"0","1","2",0,0,"0"
"0","0","0",1,8,"1"
"0","1","2",72,69,"0"
"0","1","2",31,39,"0"
"0","0","0",0,0,"1"
"0","0","0",1,0,"1"
"0","1","2",2,0,"0"
"0","1","2",31,22,"0"
"0","1","2",1,0,"0"
"0","0","0",0,0,"1"
"1","0","0",0,0,"0"
"0","1","2",26,33,"0"
"0","1","1",32,75,"0"
"0","1","2",0,0,"0"
"1","0","0",45,41,"0"
"0","0","0",81,89,"1"
"0","1","2",28,29,"0"
"0","0","0",0,8,"1"
"0","0","2",0,0,"0"
"0","0","0",16,8,"0"
"0","0","0",0,0,"1"
"0","0","0",17,15,"1"
"0","1","1",0,0,"0"
"1","0","2",0,0,"0"
"1","0","2",4,2,"0"
"0","1","2",0,0,"0"
"1","0","0",0,10,"0"
"0","0","0",38,21,"0"
"1","0","0",10,8,"0"
"0","0","0",0,0,"1"
"0","1","2",38,50,"0"
"0","1","1",9,7,"0"
"0","1","2",52,47,"0"
"0","0","0",0,0,"1"
"1","0","2",25,23,"0"
"0","0","0",0,0,"1"
"0","0","0",0,0,"0"
"0","0","0",0,0,"1"
"1","0","0",13,2,"0"
"0","0","0",0,17,"1"
"0","0","0",0,3,"1"
"0","0","0",0,0,"1"
"0","0","1",0,0,"0"
"0","0","0",57,55,"1"
"0","1","2",5,6,"0"
"1","0","0",0,0,"1"
"1","0","1",9,5,"0"
"0","1","2",166,151,"0"
"1","0","2",0,0,"0"
"0","1","2",0,0,"0"
"0","0","2",7,12,"0"
"1","0","2",1,0,"0"
"1","0","1",0,0,"0"
"0","1","2",7,6,"0"
"0","0","2",9,0,"0"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","1","2",1,0,"0"
"0","1","2",0,0,"0"
"0","0","0",0,1,"1"
"1","0","0",0,1,"1"
"0","1","2",0,0,"0"
"1","0","1",0,0,"0"
"1","0","2",0,0,"0"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",0,16,"1"
"1","0","0",0,0,"0"
"1","0","0",0,0,"1"
"0","0","2",7,19,"0"
"0","0","2",0,0,"1"
"0","0","0",87,81,"0"
"1","0","0",0,0,"0"
"0","1","2",109,112,"0"
"1","0","2",0,0,"0"
"0","1","2",0,9,"0"
"0","1","2",0,0,"0"
"0","0","1",0,0,"0"
"0","0","0",2,0,"1"
"0","0","0",0,0,"1"
"1","0","2",0,0,"0"
"1","0","2",0,0,"0"
"0","1","2",9,9,"0"
"0","1","0",10,0,"1"
"0","1","2",0,0,"0"
"0","0","0",0,0,"1"
"0","1","2",7,3,"0"
"0","1","2",0,17,"0"
"0","0","0",5,0,"1"
"0","0","2",39,30,"0"
"0","1","2",1,0,"1"
"0","0","2",0,0,"0"
"0","1","2",12,0,"0"
"1","0","2",0,0,"0"
"0","0","0",0,3,"1"
"0","0","0",21,1,"1"
"0","0","0",0,1,"1"
"0","1","2",28,14,"0"
"0","1","2",0,0,"1"
"1","0","2",11,38,"0"
"0","0","0",0,0,"1"
"0","0","0",0,0,"0"
"0","1","2",15,12,"0"
"0","0","0",31,39,"1"
"0","0","0",0,0,"1"
"1","0","2",0,1,"0"
"0","1","2",87,88,"0"
"0","1","2",8,15,"0"
"0","1","1",32,25,"0"
"0","1","2",0,0,"0"
"1","0","2",7,13,"0"
"0","0","0",4,0,"1"
"1","0","0",0,0,"1"
"1","0","2",0,0,"0"
"0","1","2",0,0,"0"
"0","1","1",0,0,"0"
"1","0","0",0,0,"0"
"0","0","1",0,0,"1"
"1","0","2",0,0,"0"
"0","1","2",0,4,"0"
"1","0","0",0,0,"0"
"0","1","2",0,0,"0"
"0","0","0",0,0,"1"
"0","0","0",2,0,"1"
"0","1","2",10,18,"0"
"0","1","2",0,0,"0"
"0","1","1",33,23,"0"
"0","0","2",0,0,"1"
"1","0","0",0,0,"1"
"0","1","2",12,0,"0"
"0","1","2",0,0,"0"
"0","1","2",0,0,"0"
"0","0","0",0,0,"1"
"0","0","0",69,64,"0"
"0","1","2",0,0,"0"
"0","0","1",2,3,"1"
"0","0","2",23,19,"0"
"0","0","0",0,0,"1"
"0","1","2",0,0,"0"
"1","0","2",0,9,"0"
"0","0","0",5,0,"1"
"0","0","0",0,0,"0"
"0","0","0",0,0,"0"
"0","1","2",40,31,"0"
"0","1","2",5,28,"0"
"0","1","2",0,3,"0"
"0","0","0",0,6,"0"
"1","0","2",0,0,"0"
"0","1","1",0,0,"0"
"0","0","0",10,4,"1"
"0","0","0",0,0,"0"
"0","0","0",43,30,"1"
"0","1","1",31,62,"1"
"0","1","2",0,0,"0"
"0","0","2",1,38,"1"
"0","0","0",0,12,"1"
"0","0","2",92,81,"0"
"0","0","0",9,5,"1"
"0","0","0",0,0,"1"
"0","1","2",0,0,"0"
"0","1","2",0,0,"0"
"0","1","2",73,77,"0"
"0","1","2",0,0,"0"
"0","1","2",4,0,"0"
"1","1","2",0,0,"0"
"0","0","0",26,22,"0"
"1","0","0",0,20,"0"
"0","1","2",0,0,"1"
"0","0","0",51,75,"1"
"1","0","2",0,0,"0"
"0","1","2",0,2,"0"
"0","0","0",0,0,"1"
"0","1","2",0,50,"0"
"0","0","0",0,0,"1"
"0","0","2",34,21,"1"
"0","0","0",11,9,"1"
"0","1","0",0,10,"1"
"1","0","2",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","0","2",0,0,"0"
"1","0","2",0,0,"0"
"0","1","2",0,0,"0"
"0","1","2",0,2,"0"
"0","0","0",0,0,"1"
"0","0","0",37,26,"1"
"1","0","2",0,8,"1"
"0","0","1",0,0,"0"
"0","1","0",29,32,"0"
"1","0","2",65,80,"0"
"0","0","0",20,26,"1"
"0","1","2",0,0,"0"
"0","0","2",4,5,"0"
"0","1","2",15,23,"0"
"1","0","0",0,0,"0"
"0","1","2",0,0,"0"
"0","0","2",72,72,"1"
"1","0","0",47,29,"0"
"1","0","0",0,38,"1"
"0","0","0",0,0,"1"
"0","0","0",2,1,"1"
"0","0","0",3,3,"1"
"0","0","0",0,0,"1"
"1","0","2",0,0,"1"
"0","1","2",0,0,"0"
"0","0","0",22,27,"1"
"1","0","0",7,20,"0"
"1","0","2",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",5,4,"0"
"0","0","0",31,11,"1"
"0","0","2",0,10,"0"
"0","0","2",0,0,"0"
"0","0","0",0,0,"0"
"0","0","0",29,20,"1"
"1","0","0",0,0,"0"
"0","1","1",0,0,"1"
"0","0","0",104,106,"0"
"0","0","0",30,26,"1"
"0","0","2",0,0,"1"
"0","1","2",0,24,"0"
"1","0","2",24,15,"0"
"0","1","1",11,4,"1"
"1","0","2",31,0,"0"
"0","1","2",0,0,"0"
"1","0","0",0,0,"0"
"0","0","0",32,19,"1"
"0","0","0",15,48,"1"
"0","1","0",0,0,"0"
"0","1","2",0,0,"0"
"1","0","0",72,114,"0"
"1","0","2",0,0,"0"
"1","0","2",0,0,"0"
"0","0","0",6,5,"1"
"0","1","2",3,0,"0"
"0","0","0",85,70,"1"
"0","0","2",0,0,"0"
"0","0","2",140,156,"0"
"0","1","0",0,0,"0"
"0","1","2",0,0,"0"
"0","1","2",0,0,"0"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",17,9,"1"
"0","1","2",12,1,"0"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","0","1",0,0,"0"
"0","1","2",64,90,"0"
"0","0","0",37,24,"1"
"0","0","0",3,14,"1"
"1","0","2",0,0,"0"
"0","1","2",0,0,"1"
"1","0","2",3,0,"1"
"0","0","0",5,0,"1"
"0","1","2",5,6,"0"
"0","0","0",0,6,"1"
"0","1","2",0,13,"0"
"0","1","0",0,0,"0"
"0","0","0",0,0,"1"
"0","1","2",0,0,"0"
"0","0","0",0,0,"1"
"1","0","0",0,0,"1"
"1","0","2",0,6,"0"
"0","1","1",0,0,"0"
"0","0","1",0,0,"1"
"0","0","0",2,0,"1"
"0","1","2",0,0,"0"
"0","0","0",19,6,"1"
"0","1","2",0,0,"0"
"1","0","0",5,5,"0"
"0","0","0",0,0,"1"
"0","1","0",0,5,"1"
"0","1","2",0,0,"0"
"0","1","2",110,92,"0"
"0","0","0",0,0,"1"
"1","0","2",4,4,"0"
"1","0","2",0,0,"0"
"1","0","0",12,10,"0"
"0","1","2",0,0,"0"
"0","0","0",0,0,"1"
"0","0","1",21,17,"0"
"0","0","2",2,8,"0"
"1","0","2",0,0,"0"
"0","0","0",0,0,"1"
"0","0","0",1,0,"0"
"0","0","0",0,0,"1"
"0","0","2",7,2,"0"
"1","0","2",0,45,"0"
"0","1","2",0,0,"0"
"0","1","2",2,0,"1"
"0","1","2",0,16,"0"
"0","0","0",0,0,"1"
"0","0","2",0,0,"1"
"0","1","1",10,2,"1"
"1","0","2",0,0,"0"
"0","0","0",0,0,"0"
"0","0","0",39,20,"1"
"0","0","0",60,52,"1"
"1","0","2",0,0,"0"
"0","0","0",0,22,"1"
"0","0","0",4,6,"1"
"0","1","2",34,102,"0"
"0","0","0",0,0,"1"
"0","0","2",0,5,"1"
"0","1","2",0,3,"0"
"0","0","0",0,0,"1"
"1","0","2",26,17,"0"
"0","1","1",6,0,"0"
"0","1","2",77,83,"0"
"0","0","0",0,0,"1"
"1","0","2",50,51,"0"
"0","1","2",17,19,"0"
"0","0","0",13,4,"0"
"0","0","0",0,5,"0"
"0","1","2",0,2,"0"
"0","0","0",338,322,"0"
"0","0","0",0,0,"1"
"0","0","2",0,20,"0"
"1","0","0",0,0,"1"
"1","0","2",0,0,"0"
"0","0","0",67,56,"1"
"0","0","0",10,8,"1"
"1","0","2",170,222,"0"
"0","1","2",0,0,"0"
"0","0","2",7,0,"0"
"0","1","1",0,0,"0"
"0","1","2",0,0,"0"
"0","0","0",21,17,"0"
"0","0","2",0,0,"1"
"0","1","2",31,14,"0"
"0","1","2",0,0,"0"
"0","1","2",0,2,"0"
"1","0","0",0,0,"1"
"0","0","0",5,0,"1"
"0","0","2",0,0,"1"
"1","0","2",2,14,"0"
"0","0","2",0,8,"0"
"1","0","2",0,0,"1"
"0","0","2",50,40,"0"
"1","0","0",0,0,"0"
"0","1","2",0,14,"0"
"0","1","1",0,0,"0"
"0","0","2",0,0,"1"
"1","0","2",20,0,"0"
"0","0","2",0,9,"0"
"0","1","1",1,0,"1"
"0","0","0",19,35,"0"
"0","0","2",15,15,"0"
"0","0","1",45,44,"1"
"1","0","2",0,0,"0"
"0","1","2",0,0,"0"
"0","1","2",7,0,"0"
"1","0","0",61,46,"0"
"1","0","0",6,0,"0"
"1","0","0",0,25,"0"
"0","1","2",8,10,"0"
"1","0","2",0,0,"0"
"0","1","2",0,0,"0"
"0","0","0",0,0,"1"
"0","0","0",0,10,"0"
"0","0","0",0,0,"1"
"0","1","2",2,0,"0"
"1","0","0",14,24,"0"
"0","0","0",62,61,"0"
"0","0","2",0,0,"0"
"1","0","2",47,35,"0"
"0","0","0",0,0,"1"
"0","0","0",0,2,"0"
"0","0","2",0,3,"1"
"0","0","0",0,5,"0"
"0","0","2",0,0,"1"
"0","1","2",0,0,"0"
"0","1","2",0,0,"0"
"0","0","0",8,1,"1"
"1","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","1","2",0,0,"0"
"0","0","2",0,13,"0"
"0","1","2",113,119,"0"
"1","0","0",63,56,"1"
"0","1","0",63,45,"0"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"1","0","2",81,76,"1"
"0","0","0",0,0,"1"
"0","0","2",0,0,"1"
"0","0","0",0,0,"1"
"0","0","2",20,12,"1"
"0","0","2",41,39,"0"
"1","0","0",27,12,"0"
"0","1","2",177,178,"0"
"0","0","0",0,0,"1"
"1","0","2",0,9,"0"
"0","0","0",44,30,"0"
"0","0","1",0,0,"0"
"0","0","1",67,47,"0"
"0","0","0",0,2,"1"
"0","0","0",30,28,"1"
"0","1","2",0,20,"0"
"1","0","2",16,11,"0"
"1","0","2",88,98,"0"
"1","0","0",0,0,"0"
"0","1","0",0,0,"0"
"0","0","0",69,51,"1"
"0","1","2",0,0,"0"
"0","0","0",0,0,"1"
"0","0","2",0,3,"0"
"0","0","0",0,0,"1"
"0","0","1",53,45,"0"
"0","0","0",5,0,"1"
"0","0","0",0,0,"1"
"0","1","2",35,49,"0"
"0","0","0",0,0,"1"
"0","0","0",0,0,"0"
"0","0","0",0,0,"1"
"0","1","2",69,48,"0"
"0","0","0",23,23,"1"
"0","1","2",17,10,"0"
"1","0","2",119,99,"0"
"0","1","2",0,0,"0"
"0","1","2",0,0,"0"
"0","0","2",0,0,"0"
"0","0","0",2,4,"1"
"0","0","0",0,0,"1"
"0","1","2",3,0,"0"
"0","0","0",0,0,"1"
"0","0","0",6,0,"1"
"0","0","0",6,1,"1"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"1","0","2",0,0,"0"
"0","0","0",5,0,"0"
"0","1","2",0,0,"0"
"0","1","2",168,157,"0"
"0","0","0",6,3,"0"
"1","0","2",0,0,"1"
"0","0","2",37,10,"0"
"0","1","2",52,49,"0"
"0","1","2",0,0,"0"
"1","0","2",43,36,"0"
"0","0","0",0,0,"1"
"0","1","2",0,5,"0"
"0","1","2",3,3,"0"
"0","0","0",0,0,"1"
"1","0","0",0,0,"0"
"0","0","0",0,0,"1"
"1","0","0",0,2,"0"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",9,3,"1"
"0","0","2",0,4,"0"
"1","0","1",0,0,"0"
"0","0","0",0,0,"1"
"0","1","2",0,0,"0"
"0","1","2",0,9,"0"
"1","0","0",0,0,"1"
"0","0","0",34,24,"0"
"0","0","0",13,8,"0"
"0","1","2",32,17,"0"
"0","0","0",0,0,"1"
"0","0","0",12,26,"1"
"0","0","0",35,17,"1"
"0","0","0",4,6,"1"
"0","0","0",5,0,"1"
"0","0","0",19,9,"1"
"0","0","0",0,3,"1"
"0","1","2",4,15,"0"
"0","0","1",41,0,"1"
"0","1","2",0,0,"0"
"0","0","0",18,10,"1"
"0","0","2",0,0,"1"
"0","0","2",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",116,110,"1"
"0","1","2",0,0,"0"
"0","1","2",0,0,"1"
"0","1","2",0,0,"1"
"0","0","0",50,44,"0"
"0","0","0",16,17,"1"
"0","0","2",0,0,"0"
"0","0","0",38,29,"1"
"1","0","0",105,127,"1"
"0","0","0",14,0,"1"
"1","0","0",0,0,"0"
"0","1","2",4,0,"0"
"0","0","2",0,0,"1"
"0","0","0",61,57,"1"
"0","0","0",0,0,"1"
"0","0","0",4,15,"1"
"0","0","0",1,1,"1"
"0","0","0",0,0,"1"
"1","0","0",5,0,"1"
"0","0","0",27,20,"0"
"0","0","2",12,1,"1"
"0","0","0",96,88,"1"
"1","0","0",0,0,"0"
"1","0","0",0,2,"1"
"0","1","1",0,0,"0"
"0","1","2",21,0,"1"
"0","0","2",0,0,"0"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"1","0","0",0,0,"0"
"0","0","0",0,0,"1"
"1","0","2",0,0,"0"
"0","0","0",0,6,"1"
"0","0","0",0,0,"1"
"0","0","0",56,59,"1"
"0","1","2",12,11,"0"
"0","0","0",25,39,"0"
"0","1","2",52,43,"0"
"0","0","0",0,0,"1"
"0","0","0",0,2,"1"
"0","0","0",16,23,"1"
"0","0","0",119,104,"1"
